protein_id	gene_id	sel_ml	neu_ml	lrt	pvalue	nom_sig	bonf_sig	qvalue	fdr_sig	orphan	pfam_status	pfam_domains
6627	fgenesh1_pg.C_chr_7000010	-1881.128162	-1889.0507	15.845076	6.87e-05	1	0	8.28e-05	1	N	dark	
11609	fgenesh1_pg.C_chr_20000205	-2165.91684	-2173.828428	15.823176	6.95e-05	1	0	8.37e-05	1	N	white	PF01184;
22495	estExt_fgenesh1_pg.C_chr_40875	-1924.593471	-1932.496783	15.806624	7.02e-05	1	0	8.44e-05	1	N	white	PF00134;
3448	fgenesh1_pg.C_chr_3000382	-978.048628	-985.94692	15.796584	7.05e-05	1	0	8.47e-05	1	N	white	PF00625;
3850	fgenesh1_pg.C_chr_3000784	-6036.530732	-6044.426155	15.790846	7.07e-05	1	0	8.48e-05	1	N	white	PF20710;PF24437;
24864	estExt_fgenesh1_pg.C_chr_140203	-1011.632513	-1019.517124	15.769222	7.16e-05	1	0	8.58e-05	1	N	white	PF05405;
32486	e_gw1.2.568.1	-758.064584	-765.940879	15.75259	7.22e-05	1	0	8.65e-05	1	N	white	PF03457;
3405	fgenesh1_pg.C_chr_3000339	-942.351221	-950.224199	15.745956	7.24e-05	1	0	8.65e-05	1	N	dark	
5114	fgenesh1_pg.C_chr_5000156	-651.905485	-659.778684	15.746398	7.24e-05	1	0	8.65e-05	1	N	white	PF19648;
7239	fgenesh1_pg.C_chr_7000622	-919.374991	-927.243565	15.737148	7.28e-05	1	0	8.69e-05	1	N	dark	
25386	estExt_fgenesh1_pg.C_chr_180191	-961.039543	-968.904576	15.730066	7.31e-05	1	0	8.72e-05	1	N	dark	
4907	fgenesh1_pg.C_chr_4000857	-1806.297973	-1814.143094	15.690242	7.46e-05	1	0	8.89e-05	1	N	white	PF00294;
22765	estExt_fgenesh1_pg.C_chr_50517	-3251.282245	-3259.116882	15.669274	7.54e-05	1	0	8.97e-05	1	N	dark	
25107	estExt_fgenesh1_pg.C_chr_16a0032	-3231.853723	-3239.684947	15.662448	7.57e-05	1	0	9e-05	1	N	white	PF04564;
4860	fgenesh1_pg.C_chr_4000810	-969.431786	-977.2585	15.653428	7.61e-05	1	0	9.04e-05	1	N	dark	
11112	fgenesh1_pg.C_chr_19a_19000055	-1499.572564	-1507.397671	15.650214	7.62e-05	1	0	9.04e-05	1	N	white	PF10294;
5854	fgenesh1_pg.C_chr_6000009	-1007.435128	-1015.257991	15.645726	7.64e-05	1	0	9.05e-05	1	N	white	PF20173;
6787	fgenesh1_pg.C_chr_7000170	-1527.341271	-1535.135446	15.58835	7.87e-05	1	0	9.32e-05	1	N	white	PF08856;
25435	estExt_fgenesh1_pg.C_chr_180285	-2970.613858	-2978.40067	15.573624	7.94e-05	1	0	9.39e-05	1	N	dark	
12118	fgenesh1_pg.C_chr_23000146	-1019.827068	-1027.610651	15.567166	7.96e-05	1	0	9.39e-05	1	N	dark	
25378	estExt_fgenesh1_pg.C_chr_180164	-2692.816209	-2700.600183	15.567948	7.96e-05	1	0	9.39e-05	1	N	dark	
4978	fgenesh1_pg.C_chr_5000020	-2730.404661	-2738.18467	15.560018	7.99e-05	1	0	9.42e-05	1	N	dark	
5013	fgenesh1_pg.C_chr_5000055	-735.032482	-742.811263	15.557562	8e-05	1	0	9.42e-05	1	N	dark	
11283	fgenesh1_pg.C_chr_19b_31000026	-1766.09809	-1773.862962	15.529744	8.12e-05	1	0	9.55e-05	1	N	white	PF00856;
4677	fgenesh1_pg.C_chr_4000627	-1463.515557	-1471.275195	15.519276	8.17e-05	1	0	9.6e-05	1	N	white	PF00069;
3257	fgenesh1_pg.C_chr_3000191	-3226.136694	-3233.890463	15.507538	8.22e-05	1	0	9.64e-05	1	N	dark	
22811	estExt_fgenesh1_pg.C_chr_50605	-2705.629907	-2713.38284	15.505866	8.22e-05	1	0	9.64e-05	1	N	dark	
6150	fgenesh1_pg.C_chr_6000305	-1869.864604	-1877.60769	15.486172	8.31e-05	1	0	9.74e-05	1	N	dark	
24693	estExt_fgenesh1_pg.C_chr_130262	-2564.332236	-2572.062838	15.461204	8.42e-05	1	0	9.86e-05	1	N	white	PF10509;
268146	estExt_thaps1_ua_kg.C_chr_10434	-1168.432744	-1176.153569	15.44165	8.51e-05	1	0	9.95e-05	1	N	dark	
9168	fgenesh1_pg.C_chr_12000249	-1901.42894	-1909.147422	15.436964	8.53e-05	1	0	9.96e-05	1	N	white	PF00328;
25509	estExt_fgenesh1_pg.C_chr_19b_310023	-2232.538958	-2240.242926	15.407936	8.66e-05	1	0	0.00010105	1	N	dark	
264240	thaps1_ua_kg.chr_14000147	-1746.862923	-1754.563712	15.401578	8.69e-05	1	0	0.000101296	1	N	white	PF13844;
262646	thaps1_ua_kg.chr_5000285	-3988.844383	-3996.531855	15.374944	8.81e-05	1	0	0.000102591	1	N	white	PF13516;
11649	fgenesh1_pg.C_chr_20000245	-886.01189	-893.695935	15.36809	8.85e-05	1	0	0.000102951	1	N	dark	
21449	estExt_fgenesh1_pg.C_chr_20730	-2251.665664	-2259.340554	15.34978	8.93e-05	1	0	0.000103776	1	N	dark	
2574	fgenesh1_pg.C_chr_2000529	-1022.353168	-1030.022678	15.33902	8.98e-05	1	0	0.000104251	1	N	dark	
1727	fgenesh1_pg.C_chr_1000861	-2282.16697	-2289.834191	15.334442	9.01e-05	1	0	0.000104387	1	N	white	PF13692;
11671	fgenesh1_pg.C_chr_22000016	-1239.816955	-1247.483548	15.333186	9.01e-05	1	0	0.000104387	1	N	dark	
22365	estExt_fgenesh1_pg.C_chr_40606	-1065.354495	-1073.017478	15.325966	9.05e-05	1	0	0.000104745	1	N	white	PF00561;
6231	fgenesh1_pg.C_chr_6000386	-1607.074041	-1614.73556	15.323038	9.06e-05	1	0	0.000104754	1	N	dark	
30400	estExt_Genewise1.C_chr_180127	-1303.164445	-1310.823091	15.317292	9.09e-05	1	0	0.000104995	1	N	white	PF03649;
1344	fgenesh1_pg.C_chr_1000478	-2868.252964	-2875.90825	15.310572	9.12e-05	1	0	0.000105235	1	N	white	PF00188;
22277	estExt_fgenesh1_pg.C_chr_40436	-5507.256776	-5514.910837	15.308122	9.13e-05	1	0	0.000105244	1	N	white	PF05183;
9310	fgenesh1_pg.C_chr_13000030	-2824.985205	-2832.632368	15.294326	9.2e-05	1	0	0.000105944	1	N	dark	
2495	fgenesh1_pg.C_chr_2000450	-1003.621915	-1011.263704	15.283578	9.25e-05	1	0	0.000106413	1	N	white	PF12973;
8927	fgenesh1_pg.C_chr_12000008	-2762.161743	-2769.794488	15.26549	9.34e-05	1	0	0.00010734	1	N	dark	
10524	fgenesh1_pg.C_chr_16b000043	-1602.682298	-1610.295264	15.225932	9.54e-05	1	0	0.000109528	1	N	white	PF13383;
25125	estExt_fgenesh1_pg.C_chr_16a0061	-2659.898387	-2667.501417	15.20606	9.64e-05	1	0	0.000110565	1	N	dark	
5104	fgenesh1_pg.C_chr_5000146	-1315.510221	-1323.109071	15.1977	9.68e-05	1	0	0.000110913	1	N	dark	
270121	estExt_thaps1_ua_kg.C_chr_230013	-895.378451	-902.958969	15.161036	9.87e-05	1	0	0.000112976	1	N	white	PF00650;
22889	estExt_fgenesh1_pg.C_chr_50773	-2116.837502	-2124.413516	15.152028	9.92e-05	1	0	0.000113435	1	N	white	PF00505;
268147	estExt_thaps1_ua_kg.C_chr_20001	-1418.669057	-1426.237967	15.13782	9.99e-05	1	0	0.000114121	1	N	white	PF03222;
11320	fgenesh1_pg.C_chr_19c_29000006	-1916.565482	-1924.132815	15.134666	0.0001	1	0	0.000114244	1	N	white	PF01474;
6020	fgenesh1_pg.C_chr_6000175	-2149.574333	-2157.130338	15.11201	0.000101	1	0	0.000115509	1	N	dark	
937	fgenesh1_pg.C_chr_1000071	-1739.142074	-1746.694506	15.104864	0.000102	1	0	0.000115831	1	N	white	PF05050;
8807	fgenesh1_pg.C_chr_11a000193	-1855.442223	-1862.982276	15.080106	0.000103	1	0	0.000117244	1	N	dark	
10156	fgenesh1_pg.C_chr_15000146	-4773.681547	-4781.211136	15.059178	0.000104	1	0	0.000118432	1	N	white	PF07202;
25525	estExt_fgenesh1_pg.C_chr_19c_290004	-4350.373215	-4357.885618	15.024806	0.000106	1	0	0.000120489	1	N	white	PF05686;
9705	fgenesh1_pg.C_chr_14000050	-1575.998532	-1583.502678	15.008292	0.000107	1	0	0.000121307	1	N	white	PF10354;
263428	thaps1_ua_kg.chr_8000104	-1108.443128	-1115.947882	15.009508	0.000107	1	0	0.000121307	1	N	white	PF00400;
8054	fgenesh1_pg.C_chr_9000222	-2029.388386	-2036.886898	14.997024	0.000108	1	0	0.000121913	1	N	dark	
23947	estExt_fgenesh1_pg.C_chr_90115	-5308.23272	-5315.722354	14.979268	0.000109	1	0	0.000122943	1	N	dark	
2128	fgenesh1_pg.C_chr_2000083	-3411.454096	-3418.931505	14.954818	0.00011	1	0	0.000124424	1	N	dark	
4756	fgenesh1_pg.C_chr_4000706	-2608.922559	-2616.388692	14.932266	0.000111	1	0	0.000125778	1	N	dark	
1505	fgenesh1_pg.C_chr_1000639	-1998.131003	-2005.596325	14.930644	0.000112	1	0	0.000125778	1	N	white	PF02225;
3131	fgenesh1_pg.C_chr_3000065	-1878.181432	-1885.642504	14.922144	0.000112	1	0	0.000126098	1	N	white	PF00069;
37727	e_gw1.15.98.1	-833.523626	-840.986095	14.924938	0.000112	1	0	0.000126035	1	N	white	PF00069;
8288	fgenesh1_pg.C_chr_10000058	-2704.248672	-2711.705371	14.913398	0.000113	1	0	0.000126559	1	N	dark	
4193	fgenesh1_pg.C_chr_4000143	-1786.579281	-1794.025128	14.891694	0.000114	1	0	0.000127772	1	N	dark	
9092	fgenesh1_pg.C_chr_12000173	-2469.245632	-2476.692369	14.893474	0.000114	1	0	0.000127772	1	N	dark	
2303	fgenesh1_pg.C_chr_2000258	-1473.636261	-1481.073711	14.8749	0.000115	1	0	0.000128682	1	N	white	PF00650;
5785	fgenesh1_pg.C_chr_5000827	-1203.28549	-1210.722799	14.874618	0.000115	1	0	0.000128682	1	N	dark	
20703	estExt_fgenesh1_pg.C_chr_10311	-1861.373463	-1868.80871	14.870494	0.000115	1	0	0.000128836	1	N	dark	
24796	estExt_fgenesh1_pg.C_chr_140093	-6212.458629	-6219.880101	14.842944	0.000117	1	0	0.000130604	1	N	white	PF23411;
9963	fgenesh1_pg.C_chr_14000308	-5868.961298	-5876.373718	14.82484	0.000118	1	0	0.000131735	1	N	white	PF25390;
22426	estExt_fgenesh1_pg.C_chr_40738	-2538.006814	-2545.41781	14.821992	0.000118	1	0	0.000131806	1	N	dark	
261566	thaps1_ua_kg.chr_2000390	-784.082226	-791.491329	14.818206	0.000118	1	0	0.000131941	1	N	white	PF09736;
799	fgenesh1_pm.C_chr_18000003	-2120.545243	-2127.946903	14.80332	0.000119	1	0	0.000132846	1	N	white	PF00664;PF00005;
10041	fgenesh1_pg.C_chr_15000031	-995.186732	-1002.586637	14.79981	0.00012	1	0	0.000132846	1	N	dark	
11187	fgenesh1_pg.C_chr_19a_19000130	-1857.845586	-1865.245716	14.80026	0.00012	1	0	0.000132846	1	N	white	PF04488;
23982	estExt_fgenesh1_pg.C_chr_90191	-2196.16386	-2203.536633	14.745546	0.000123	1	0	0.000136592	1	N	white	PF00856;
9321	fgenesh1_pg.C_chr_13000041	-739.0512	-746.418016	14.733632	0.000124	1	0	0.000137324	1	N	white	PF01423;
25526	estExt_fgenesh1_pg.C_chr_19c_290007	-3294.616731	-3301.97105	14.708638	0.000125	1	0	0.000139021	1	N	dark	
21305	estExt_fgenesh1_pg.C_chr_20453	-2560.978621	-2568.319125	14.681008	0.000127	1	0	0.000140938	1	N	white	PF00400;
34333	e_gw1.5.167.1	-1810.674533	-1818.013864	14.678662	0.000127	1	0	0.000140976	1	N	white	PF13520;
21709	estExt_fgenesh1_pg.C_chr_30286	-2517.884199	-2525.216778	14.665158	0.000128	1	0	0.000141853	1	N	dark	
5868	fgenesh1_pg.C_chr_6000023	-1482.750744	-1490.076327	14.651166	0.000129	1	0	0.000142634	1	N	dark	
10936	fgenesh1_pg.C_chr_18000179	-495.022189	-502.347783	14.651188	0.000129	1	0	0.000142634	1	N	dark	
1783	fgenesh1_pg.C_chr_1000917	-3749.035959	-3756.357216	14.642514	0.00013	1	0	0.000143152	1	N	white	PF09773;
4271	fgenesh1_pg.C_chr_4000221	-1523.638812	-1530.955139	14.632654	0.000131	1	0	0.000143764	1	N	dark	
20615	estExt_fgenesh1_pg.C_chr_10129	-4143.996924	-4151.303478	14.613108	0.000132	1	0	0.000144983	1	N	white	PF16709;
24211	estExt_fgenesh1_pg.C_chr_100251	-3360.006184	-3367.314018	14.615668	0.000132	1	0	0.000144926	1	N	white	PF00724;PF07992;
1620	fgenesh1_pg.C_chr_1000754	-3039.981051	-3047.231746	14.50139	0.00014	1	0	0.000153692	1	N	dark	
25685	estExt_fgenesh1_pg.C_chr_220024	-3284.245377	-3291.47628	14.461806	0.000143	1	0	0.000156806	1	N	dark	
268817	estExt_thaps1_ua_kg.C_chr_50023	-1402.624443	-1409.834942	14.420998	0.000146	1	0	0.000160086	1	N	white	PF00097;
7638	fgenesh1_pg.C_chr_8000299	-1586.464207	-1593.670163	14.411912	0.000147	1	0	0.000160706	1	N	dark	
11484	fgenesh1_pg.C_chr_20000080	-758.498318	-765.70044	14.404244	0.000147	1	0	0.000161208	1	N	white	PF02214;
5835	fgenesh1_pg.C_chr_5000877	-1136.013	-1143.186324	14.346648	0.000152	1	0	0.000166056	1	N	dark	
24484	estExt_fgenesh1_pg.C_chr_120161	-1890.885652	-1898.05807	14.344836	0.000152	1	0	0.000166058	1	N	dark	
9130	fgenesh1_pg.C_chr_12000211	-1679.656416	-1686.816717	14.320602	0.000154	1	0	0.000168048	1	N	dark	
22272	estExt_fgenesh1_pg.C_chr_40426	-2170.034443	-2177.182999	14.297112	0.000156	1	0	0.000169673	1	N	white	PF19208;
23061	estExt_fgenesh1_pg.C_chr_60234	-3645.530232	-3652.681679	14.302894	0.000156	1	0	0.000169474	1	N	dark	
24647	estExt_fgenesh1_pg.C_chr_130153	-1965.872836	-1973.023217	14.300762	0.000156	1	0	0.000169506	1	N	white	PF00089;
23821	estExt_fgenesh1_pg.C_chr_80367	-1655.951665	-1663.087381	14.271432	0.000158	1	0	0.000171841	1	N	dark	
11453	fgenesh1_pg.C_chr_20000049	-1880.280887	-1887.401245	14.240716	0.000161	1	0	0.000174501	1	N	white	PF03364;
11622	fgenesh1_pg.C_chr_20000218	-2116.804887	-2123.923432	14.23709	0.000161	1	0	0.000174673	1	N	white	PF09587;
35381	e_gw1.7.306.1	-850.098309	-857.213433	14.230248	0.000162	1	0	0.000175143	1	N	white	PF00560;PF13855;
23330	estExt_fgenesh1_pg.C_chr_70002	-4294.318909	-4301.425859	14.2139	0.000163	1	0	0.000176503	1	N	white	PF13582;
261393	thaps1_ua_kg.chr_2000217	-1984.886507	-1991.991825	14.210636	0.000163	1	0	0.000176642	1	N	white	PF00850;
4075	fgenesh1_pg.C_chr_4000025	-1777.772367	-1784.874227	14.20372	0.000164	1	0	0.000177125	1	N	white	PF09011;
7505	fgenesh1_pg.C_chr_8000166	-1319.452914	-1326.549674	14.19352	0.000165	1	0	0.00017792	1	N	dark	
25367	estExt_fgenesh1_pg.C_chr_180143	-1674.205979	-1681.286929	14.1619	0.000168	1	0	0.000180764	1	N	white	PF00226;
22418	estExt_fgenesh1_pg.C_chr_40723	-1601.535968	-1608.602149	14.132362	0.00017	1	0	0.000183452	1	N	dark	
1244	fgenesh1_pg.C_chr_1000378	-1607.764106	-1614.823148	14.118084	0.000172	1	0	0.000184675	1	N	dark	
20431	gw1.17.175.1	-325.905196	-332.957869	14.105346	0.000173	1	0	0.000185755	1	N	white	PF01807;
269820	estExt_thaps1_ua_kg.C_chr_150026	-1295.326982	-1302.374574	14.095184	0.000174	1	0	0.000186586	1	N	white	PF04193;
264532	thaps1_ua_kg.chr_18000054	-840.935308	-847.969042	14.067468	0.000176	1	0	0.000189178	1	N	white	PF02560;PF01381;
3661	fgenesh1_pg.C_chr_3000595	-900.841762	-907.838652	13.99378	0.000183	1	0	0.000196553	1	N	white	PF13669;
33946	e_gw1.4.302.1	-1713.976766	-1720.959246	13.96496	0.000186	1	0	0.000199403	1	N	white	PF07975;PF04056;
23990	estExt_fgenesh1_pg.C_chr_90205	-2756.301294	-2763.273254	13.94392	0.000188	1	0	0.000201458	1	N	dark	
10229	fgenesh1_pg.C_chr_15000219	-1483.533013	-1490.49622	13.926414	0.00019	1	0	0.000203153	1	N	dark	
5584	fgenesh1_pg.C_chr_5000626	-2112.059451	-2119.020246	13.92159	0.000191	1	0	0.000203307	1	N	white	PF13640;
7602	fgenesh1_pg.C_chr_8000263	-3009.437373	-3016.394745	13.914744	0.000191	1	0	0.000203656	1	N	dark	
20675	estExt_fgenesh1_pg.C_chr_10250	-4348.52071	-4355.480573	13.919726	0.000191	1	0	0.000203307	1	N	white	PF00400;PF17120;
33973	e_gw1.4.125.1	-2002.734741	-2009.695306	13.92113	0.000191	1	0	0.000203307	1	N	white	PF11815;PF01734;
21733	estExt_fgenesh1_pg.C_chr_30330	-5397.438735	-5404.390098	13.902726	0.000193	1	0	0.000204666	1	N	dark	
24562	estExt_fgenesh1_pg.C_chr_120319	-6259.326321	-6266.277296	13.90195	0.000193	1	0	0.000204666	1	N	white	PF01465;
22875	estExt_fgenesh1_pg.C_chr_50744	-1203.462177	-1210.396618	13.868882	0.000196	1	0	0.000208105	1	N	white	PF12697;
5912	fgenesh1_pg.C_chr_6000067	-1576.573935	-1583.482531	13.817192	0.000201	1	0	0.00021371	1	N	dark	
25726	estExt_fgenesh1_pg.C_chr_220129	-3420.715255	-3427.621973	13.813436	0.000202	1	0	0.000213939	1	N	white	PF01764;
4379	fgenesh1_pg.C_chr_4000329	-3457.129437	-3464.031498	13.804122	0.000203	1	0	0.000214605	1	N	white	PF08373;
23296	estExt_fgenesh1_pg.C_chr_60691	-4169.744562	-4176.647267	13.80541	0.000203	1	0	0.000214605	1	N	dark	
5141	fgenesh1_pg.C_chr_5000183	-1829.593481	-1836.482071	13.77718	0.000206	1	0	0.000217503	1	N	dark	
935	fgenesh1_pg.C_chr_1000069	-1119.997482	-1126.87798	13.760996	0.000208	1	0	0.000219182	1	N	white	PF00560;
1322	fgenesh1_pg.C_chr_1000456	-2531.744197	-2538.62187	13.755346	0.000208	1	0	0.000219639	1	N	dark	
4540	fgenesh1_pg.C_chr_4000490	-2076.348978	-2083.217996	13.738036	0.00021	1	0	0.000221468	1	N	dark	
3715	fgenesh1_pg.C_chr_3000649	-1273.455998	-1280.321749	13.731502	0.000211	1	0	0.000222035	1	N	dark	
8333	fgenesh1_pg.C_chr_10000103	-1366.134631	-1372.995706	13.72215	0.000212	1	0	0.000222938	1	N	white	PF09366;
10918	fgenesh1_pg.C_chr_18000161	-825.154319	-832.013005	13.717372	0.000212	1	0	0.0002233	1	N	dark	
11953	fgenesh1_pg.C_chr_22000298	-2942.503417	-2949.359072	13.71131	0.000213	1	0	0.000223816	1	N	white	PF00501;
262215	thaps1_ua_kg.chr_4000225	-1013.195039	-1020.04327	13.696462	0.000215	1	0	0.000225386	1	N	white	PF03366;
22694	estExt_fgenesh1_pg.C_chr_50385	-1716.33808	-1723.182611	13.689062	0.000216	1	0	0.000226068	1	N	white	PF04117;
23946	estExt_fgenesh1_pg.C_chr_90112	-2765.163395	-2772.0057	13.68461	0.000216	1	0	0.000226396	1	N	dark	
261637	thaps1_ua_kg.chr_3000015	-859.261841	-866.102327	13.680972	0.000217	1	0	0.000226627	1	N	white	PF13911;
2755	fgenesh1_pg.C_chr_2000710	-2036.906303	-2043.732549	13.652492	0.00022	1	0	0.00022967	1	N	dark	
264023	thaps1_ua_kg.chr_13000071	-1453.968368	-1460.795386	13.654036	0.00022	1	0	0.00022967	1	N	white	PF00566;
8673	fgenesh1_pg.C_chr_11a000059	-1304.296153	-1311.118156	13.644006	0.000221	1	0	0.000230501	1	N	dark	
8223	fgenesh1_pg.C_chr_9000391	-843.645371	-850.453633	13.616524	0.000224	1	0	0.000233685	1	N	dark	
2120	fgenesh1_pg.C_chr_2000075	-9590.549261	-9597.351489	13.604456	0.000226	1	0	0.000234978	1	N	dark	
4215	fgenesh1_pg.C_chr_4000165	-1484.435977	-1491.23718	13.602406	0.000226	1	0	0.000235021	1	N	dark	
2031	fgenesh1_pg.C_chr_1001165	-526.90171	-533.694188	13.584956	0.000228	1	0	0.000236999	1	N	dark	
7821	fgenesh1_pg.C_chr_8000482	-748.093858	-754.87747	13.567224	0.00023	1	0	0.000239032	1	N	dark	
24569	estExt_fgenesh1_pg.C_chr_120349	-1562.030146	-1568.812581	13.56487	0.00023	1	0	0.000239114	1	N	dark	
9910	fgenesh1_pg.C_chr_14000255	-2265.155913	-2271.934184	13.556542	0.000231	1	0	0.000239959	1	N	white	PF00443;
21004	estExt_fgenesh1_pg.C_chr_10940	-3589.850997	-3596.597529	13.493064	0.000239	1	0	0.00024799	1	N	white	PF02270;
4306	fgenesh1_pg.C_chr_4000256	-920.43241	-927.172639	13.480458	0.000241	1	0	0.000249436	1	N	dark	
9619	fgenesh1_pg.C_chr_13000339	-2070.661065	-2077.397109	13.472088	0.000242	1	0	0.000250098	1	N	dark	
261971	thaps1_ua_kg.chr_3000349	-835.088663	-841.82677	13.476214	0.000242	1	0	0.000249774	1	N	white	PF00023;PF12796;
25466	estExt_fgenesh1_pg.C_chr_19a_190067	-3408.320762	-3415.048378	13.455232	0.000244	1	0	0.000252127	1	N	white	PF17210;
22033	estExt_fgenesh1_pg.C_chr_30931	-916.405208	-923.127271	13.444126	0.000246	1	0	0.000253394	1	N	dark	
20793	estExt_fgenesh1_pg.C_chr_10491	-1792.00706	-1798.724446	13.434772	0.000247	1	0	0.000254432	1	N	dark	
264036	thaps1_ua_kg.chr_13000084	-1472.507244	-1479.219481	13.424474	0.000248	1	0	0.000255602	1	N	white	PF00447;
261040	thaps1_ua_kg.chr_1000300	-892.138608	-898.84861	13.420004	0.000249	1	0	0.000255981	1	N	white	PF00849;
6478	fgenesh1_pg.C_chr_6000633	-1617.562734	-1624.25629	13.387112	0.000253	1	0	0.000260275	1	N	dark	
37786	e_gw1.16a.55.1	-627.803302	-634.489803	13.373002	0.000255	1	0	0.000262004	1	N	white	PF00270;
10224	fgenesh1_pg.C_chr_15000214	-2387.121071	-2393.803755	13.365368	0.000256	1	0	0.000262838	1	N	white	PF16016;
8810	fgenesh1_pg.C_chr_11a000196	-817.923566	-824.602036	13.35694	0.000257	1	0	0.000263784	1	N	dark	
25144	estExt_fgenesh1_pg.C_chr_16a0111	-3981.667779	-3988.34002	13.344482	0.000259	1	0	0.000265304	1	N	dark	
21879	estExt_fgenesh1_pg.C_chr_30631	-1230.982331	-1237.651569	13.338476	0.00026	1	0	0.00026568	1	N	dark	
263425	thaps1_ua_kg.chr_8000101	-1067.01843	-1073.687682	13.338504	0.00026	1	0	0.00026568	1	N	white	PF00300;
22007	estExt_fgenesh1_pg.C_chr_30880	-972.646978	-979.309457	13.324958	0.000262	1	0	0.000267363	1	N	dark	
18846	gw1.22.165.1	-632.132374	-638.783168	13.301588	0.000265	1	0	0.000270474	1	N	white	PF12317;
1591	fgenesh1_pg.C_chr_1000725	-2772.286637	-2778.925744	13.278214	0.000269	1	0	0.000273623	1	N	dark	
1071	fgenesh1_pg.C_chr_1000205	-1034.902289	-1041.518248	13.231918	0.000275	1	0	0.000279965	1	N	dark	
11492	fgenesh1_pg.C_chr_20000088	-3006.570746	-3013.187731	13.23397	0.000275	1	0	0.000279908	1	N	dark	
25749	estExt_fgenesh1_pg.C_chr_220189	-1169.051541	-1175.666231	13.22938	0.000276	1	0	0.000280095	1	N	dark	
23152	estExt_fgenesh1_pg.C_chr_60421	-1317.456288	-1324.061535	13.210494	0.000278	1	0	0.00028268	1	N	white	PF00134;
6236	fgenesh1_pg.C_chr_6000391	-2535.785078	-2542.386725	13.203294	0.000279	1	0	0.000283517	1	N	white	PF13649;
25653	estExt_fgenesh1_pg.C_chr_200173	-3233.432428	-3240.024691	13.184526	0.000282	1	0	0.000286115	1	N	dark	
20916	estExt_fgenesh1_pg.C_chr_10748	-2250.495236	-2257.085078	13.179684	0.000283	1	0	0.000286601	1	N	dark	
4096	fgenesh1_pg.C_chr_4000046	-1413.459486	-1420.040036	13.1611	0.000286	1	0	0.000289202	1	N	dark	
3879	fgenesh1_pg.C_chr_3000813	-1987.453476	-1994.030143	13.153334	0.000287	1	0	0.000290146	1	N	dark	
262343	thaps1_ua_kg.chr_4000353	-2780.62983	-2787.202092	13.144524	0.000288	1	0	0.000291256	1	N	white	PF18368;
6591	fgenesh1_pg.C_chr_6000746	-9512.425485	-9518.995171	13.139372	0.000289	1	0	0.000291783	1	N	dark	
22062	estExt_fgenesh1_pg.C_chr_40006	-3962.879743	-3969.448655	13.137824	0.000289	1	0	0.000291783	1	N	dark	
40473	estExt_gwp_gw1.C_chr_40585	-965.515735	-972.083719	13.135968	0.00029	1	0	0.000291815	1	N	white	PF01871;
270145	estExt_thaps1_ua_kg.C_chr_240016	-2463.194186	-2469.761145	13.133918	0.00029	1	0	0.000291877	1	N	white	PF00890;PF02910;
10275	fgenesh1_pg.C_chr_15000265	-566.570121	-573.13467	13.129098	0.000291	1	0	0.000292371	1	N	dark	
5265	fgenesh1_pg.C_chr_5000307	-2427.496563	-2434.047349	13.101572	0.000295	1	0	0.000296437	1	N	white	PF09733;
1807	fgenesh1_pg.C_chr_1000941	-771.261872	-777.810334	13.096924	0.000296	1	0	0.000296912	1	N	dark	
9908	fgenesh1_pg.C_chr_14000253	-1895.455577	-1901.983621	13.056088	0.000302	1	0	0.00030319	1	N	white	PF01189;
7022	fgenesh1_pg.C_chr_7000405	-1276.53548	-1283.062374	13.053788	0.000303	1	0	0.000303297	1	N	white	PF00397;
38066	e_gw1.18.28.1	-2173.229615	-2179.75378	13.04833	0.000304	1	0	0.000303915	1	N	white	PF00171;
21821	estExt_fgenesh1_pg.C_chr_30510	-679.502713	-686.01622	13.027014	0.000307	1	0	0.000307125	1	N	dark	
23169	estExt_fgenesh1_pg.C_chr_60453	-2573.67996	-2580.189264	13.018608	0.000308	1	0	0.000308236	1	N	white	PF00400;
1968	fgenesh1_pg.C_chr_1001102	-2588.213453	-2594.718445	13.009984	0.00031	1	0	0.000309389	1	N	dark	
31637	e_gw1.1.514.1	-1230.364375	-1236.866646	13.004542	0.000311	1	0	0.000310018	1	N	white	PF00481;
22045	estExt_fgenesh1_pg.C_chr_30947	-1729.413202	-1735.912063	12.997722	0.000312	1	0	0.000310878	1	N	white	PF12171;
21804	estExt_fgenesh1_pg.C_chr_30481	-2634.809722	-2641.299906	12.980368	0.000315	1	0	0.000313499	1	N	dark	
2295	fgenesh1_pg.C_chr_2000250	-938.153445	-944.64092	12.97495	0.000316	1	0	0.000314133	1	N	dark	
21734	estExt_fgenesh1_pg.C_chr_30334	-2528.30193	-2534.759104	12.914348	0.000326	1	0	0.000323623	1	N	white	PF00226;PF14308;
43160	estExt_gwp_gw1.C_chr_240046	-1662.445239	-1668.902928	12.915378	0.000326	1	0	0.000323623	1	N	white	PF00579;
269233	estExt_thaps1_ua_kg.C_chr_70093	-984.49133	-990.949951	12.917242	0.000326	1	0	0.000323623	1	N	white	PF00447;
263268	thaps1_ua_kg.chr_7000225	-1581.127524	-1587.578597	12.902146	0.000328	1	0	0.000325175	1	N	white	PF01457;
268374	estExt_thaps1_ua_kg.C_chr_20386	-1461.950616	-1468.403529	12.905826	0.000328	1	0	0.000324818	1	N	white	PF00676;
