Gene_id	InterPro_description	Pan_gene_category	πN	πS	πN / πS
Sro1766_g296240	-	Core	0.002920391560014	0.020323402425579	0.143695996313013
Sro1766_g296250	-	Core	No data	No data	No data
Sro1767_g296260	Domain of unknown function DUF1996 (IPR018535)	Core	0.002424648880931	0.011721027480916	0.206863168342439
Sro1767_g296270	Cytochrome b5-like heme/steroid binding domain superfamily (IPR036400); Cytochrome b5-like heme/steroid binding domain (IPR001199); Cytochrome b5, heme-binding site (IPR018506)	Dispensable	0.001401549544211	0.011851217647059	0.118262071118011
Sro1767_g296280	Multi antimicrobial extrusion protein (IPR002528)	Core	No data	No data	No data
Sro1767_g296290	Cro/C1-type helix-turn-helix domain (IPR001387); Multiprotein bridging factor 1, N-terminal (IPR013729); Lambda repressor-like, DNA-binding domain superfamily (IPR010982)	Core	No data	No data	No data
Sro1767_g296300	Astacin-like metallopeptidase domain (IPR034035); Ricin B, lectin domain (IPR000772); Metallopeptidase, catalytic domain superfamily (IPR024079); Peptidase M12A (IPR001506); Peptidase, metallopeptidase (IPR006026); Ricin B-like lectins (IPR035992)	Core	0.001866875749045	0.012657518125855	0.147491453733842
Sro1767_g296310	-	Core	No data	No data	No data
Sro1767_g296320	-	Dispensable	0.006617975037147	0.009174315137615	0.721359026573377
Sro1767_g296330	-	Core	No data	No data	No data
Sro1768_g296340	-	Core	No data	No data	No data
Sro1768_g296341	-	Core	0.008039082475248	0.023824715654952	0.337426166661365
Sro1768_g296350	-	Core	No data	No data	No data
Sro1768_g296360	-	Dispensable	No data	No data	No data
Sro1768_g296370	-	Dispensable	No data	No data	No data
Sro1768_g296380	FAS1 domain superfamily (IPR036378); FAS1 domain (IPR000782)	Core	0.002448259521576	0.020564232882274	0.119054259674641
Sro1768_g296390	Tim10-like domain superfamily (IPR035427); Mitochondrial import inner membrane translocase subunit TIM9 (IPR039094); Tim10-like (IPR004217)	Dispensable	No data	No data	No data
Sro1768_g296400	P-loop containing nucleoside triphosphate hydrolase (IPR027417)	Dispensable	No data	No data	No data
Sro1769_g296410	S-adenosyl-L-methionine-dependent methyltransferase (IPR029063)	Dispensable	No data	No data	No data
Sro1769_g296420	Putative lumazine-binding (IPR039437)	Core	No data	No data	No data
Sro1769_g296430	Isopenicillin N synthase-like (IPR027443); Aspartyl/asparaginyl beta-hydroxylase family (IPR039038); Aspartyl/asparaginy/proline hydroxylase (IPR007803)	Core	0.001072911167513	0.028135053376206	0.038134321380747
Sro1769_g296440	Mpv17/PMP22 (IPR007248)	Core	0.004791284385666	0.027953739095745	0.171400483107281
Sro1769_g296450	SGNH hydrolase superfamily (IPR036514)	Core	0.000693497858672	0.018105347663552	0.038303482018657
Sro1769_g296460	Ankyrin repeat-containing domain (IPR020683); Ankyrin repeat-containing domain superfamily (IPR036770)	Dispensable	No data	No data	No data
Sro1769_g296470	-	Core	No data	No data	No data
Sro1769_g296480	-	Dispensable	No data	No data	No data
Sro1769_g296490	ABC transporter type 1, transmembrane domain superfamily (IPR036640); Type I protein exporter (IPR039421); ABC transporter-like (IPR003439); ABC transporter type 1, transmembrane domain (IPR011527); ABC transporter, conserved site (IPR017871); AAA+ ATPase domain (IPR003593); P-loop containing nucleoside triphosphate hydrolase (IPR027417)	Core	0.003889202099031	0.033515121520068	0.116043204459289
Sro1769_g296500	FAD/NAD(P)-binding domain (IPR023753); HAD-like superfamily (IPR036412); FAD/NAD(P)-binding domain superfamily (IPR036188)	Core	0.003132846122197	0.021546070026008	0.145402206454144
Sro1769_g296510	T-complex protein 1, delta subunit (IPR012717); GroEL-like equatorial domain superfamily (IPR027413); GroEL-like apical domain superfamily (IPR027409); Chaperonin Cpn60/TCP-1 family (IPR002423); Chaperone tailless complex polypeptide 1 (TCP-1) (IPR017998); Chaperonin TCP-1, conserved site (IPR002194); TCP-1-like chaperonin intermediate domain superfamily (IPR027410)	Core	0.000478397539283	0.031108954061135	0.015378129986061
Sro177_g077610	FAS1 domain superfamily (IPR036378); FAS1 domain (IPR000782)	Core	0.004193742852379	0.011495576775014	0.364813609134775
Sro177_g077620	Tryptophan-tRNA ligase (IPR002306); Rossmann-like alpha/beta/alpha sandwich fold (IPR014729); Aminoacyl-tRNA synthetase, class Ic (IPR002305); Aminoacyl-tRNA synthetase, class I, conserved site (IPR001412)	Core	0.00170283920662	0.030053625418327	0.056660026300228
Sro177_g077630	Zinc finger, RING/FYVE/PHD-type (IPR013083); Tetratricopeptide-like helical domain superfamily (IPR011990); U box domain (IPR003613); Sel1-like repeat (IPR006597)	Core	No data	No data	No data
Sro177_g077640	Zinc finger, RING/FYVE/PHD-type (IPR013083); Tetratricopeptide-like helical domain superfamily (IPR011990); Sel1-like repeat (IPR006597); U box domain (IPR003613)	Core	0.006255082263711	0.016021723014257	0.390412582850461
Sro177_g077650	-	Dispensable	0.002475034090909	0.037951616346154	0.065215511991228
Sro177_g077660	-	Dispensable	No data	No data	No data
Sro177_g077670	Lipopolysaccharide-modifying protein (IPR006598)	Core	0.001769133670034	0.047855258620689	0.036968427734477
Sro177_g077680	Leucine-rich repeat domain superfamily (IPR032675)	Core	0.002029373542153	0.04386318626033	0.046265985560378
Sro177_g077690	Globin/Protoglobin (IPR012292); Truncated hemoglobin (IPR001486); Globin-like superfamily (IPR009050)	Core	0.003305468653422	0.025971507638889	0.127272883014004
Sro177_g077700	-	Core	0.005534799601196	0.005932668874172	0.932935870615017
Sro177_g077710	NADP-dependent oxidoreductase domain (IPR023210); NADP-dependent oxidoreductase domain superfamily (IPR036812); Aldo/keto reductase, conserved site (IPR018170)	Core	0.003223633891455	0.021476223853211	0.150102453461481
Sro177_g077720	Leucine-rich repeat domain superfamily (IPR032675)	Core	0.009224563750875	0.016160471783296	0.57081030025434
Sro177_g077730	-	Dispensable	0.00552935421443	0.040297625115208	0.137212905192855
Sro177_g077740	Atg6/Beclin C-terminal domain superfamily (IPR038274); Atg6/Beclin (IPR007243)	Core	0.005294505091884	0.019299684480601	0.274331173507291
Sro177_g077750	Leucine-rich repeat domain superfamily (IPR032675); Ubiquitin-like domain superfamily (IPR029071)	Core	0.004347249394058	0.013876146087533	0.313289393656897
Sro177_g077760	Winged helix-like DNA-binding domain superfamily (IPR036388); DEP domain (IPR000591); Winged helix DNA-binding domain superfamily (IPR036390)	Core	No data	No data	No data
Sro177_g077770	Winged helix-like DNA-binding domain superfamily (IPR036388); DEP domain (IPR000591); Winged helix DNA-binding domain superfamily (IPR036390)	Core	0.003248961784741	0.027883081990522	0.116520899154749
Sro177_g077780	-	Dispensable	No data	No data	No data
Sro177_g077790	GPCR family 3, GABA-B receptor (IPR002455); Receptor, ligand binding region (IPR001828); GPCR family 3, C-terminal (IPR017978); Periplasmic binding protein-like I (IPR028082)	Core	0.003687725155087	0.018260073520562	0.2019556575681
Sro177_g077800	-	Dispensable	No data	No data	No data
Sro177_g077810	-	Dispensable	No data	No data	No data
Sro177_g077820	-	Dispensable	No data	No data	No data
Sro177_g077830	-	Dispensable	No data	No data	No data
Sro177_g077840	GPCR family 3, GABA-B receptor (IPR002455); Receptor, ligand binding region (IPR001828); GPCR family 3, C-terminal (IPR017978); Periplasmic binding protein-like I (IPR028082)	Core	No data	No data	No data
Sro177_g077850	-	Core	0.000482828897338	0.021664873417722	0.022286255175784
Sro177_g077851	-	Dispensable	No data	No data	No data
Sro177_g077860	Tetratricopeptide-like helical domain superfamily (IPR011990); Right handed beta helix domain (IPR039448); Zinc finger, MYND-type (IPR002893); Parallel beta-helix repeat (IPR006626); Pectin lyase fold/virulence factor (IPR011050)	Core	No data	No data	No data
Sro177_g077870	-	Dispensable	No data	No data	No data
Sro177_g077880	Ubiquitin-conjugating enzyme E2 (IPR000608); Ubiquitin-conjugating enzyme/RWD-like (IPR016135); SUMO-conjugating enzyme Ubc9 (IPR027230); Ubiquitin-conjugating enzyme, active site (IPR023313)	Dispensable	No data	No data	No data
Sro177_g077890	Armadillo-like helical (IPR011989); Armadillo-type fold (IPR016024)	Core	No data	No data	No data
Sro177_g077900	Glycoside hydrolase family 16 (IPR000757); Concanavalin A-like lectin/glucanase domain superfamily (IPR013320)	Core	0.002783931761006	0.009269845476191	0.300321269449074
Sro177_g077910	-	Dispensable	No data	No data	No data
Sro177_g077920	-	Dispensable	No data	No data	No data
Sro177_g077930	Nucleotide cyclase (IPR029787); Adenylyl cyclase class-3/4/guanylyl cyclase (IPR001054)	Core	No data	No data	No data
Sro177_g077940	-	Core	No data	No data	No data
Sro1770_g296520	-	Core	0.005443842936803	0.01855934551495	0.293320846493093
Sro1770_g296530	-	Core	No data	No data	No data
Sro1770_g296540	WW domain (IPR001202)	Core	0.008806181245367	0.014935814136126	0.589601689275656
Sro1770_g296550	Leucine-rich repeat domain superfamily (IPR032675)	Core	0.005606733654508	0.020105090569745	0.278871345297262
Sro1770_g296560	-	Core	No data	No data	No data
Sro1770_g296570	-	Core	0.001967625422026	0.010715065054496	0.183631682310702
Sro1770_g296580	Protein of unknown function DUF3990 (IPR025051)	Dispensable	No data	No data	No data
Sro1771_g296590	Fatty acid hydroxylase (IPR006694)	Core	No data	No data	No data
Sro1771_g296600	Amino acid transporter, transmembrane domain (IPR013057)	Core	0.001308697022406	0.031195156959863	0.041951929400114
Sro1771_g296610	-	Core	0.002636864640884	0.019323661739131	0.136457814076942
Sro1771_g296620	CRAL-TRIO lipid binding domain superfamily (IPR036865)	Core	No data	No data	No data
Sro1771_g296630	CRAL-TRIO lipid binding domain superfamily (IPR036865); CRAL-TRIO lipid binding domain (IPR001251)	Core	No data	No data	No data
Sro1771_g296640	Protein of unknown function DUF3804 (IPR024525); NTF2-like domain superfamily (IPR032710)	Core	No data	No data	No data
Sro1771_g296650	Leucine-rich repeat domain superfamily (IPR032675)	Core	0.008832431631919	0.014695507438017	0.601029373716648
Sro1771_g296660	ERCC4 domain (IPR006166); Helix-hairpin-helix DNA-binding motif, class 1 (IPR003583); Restriction endonuclease  type II-like (IPR011335)	Core	0.003768874674385	0.026428774876847	0.142604970981332
Sro1771_g296661	-	Dispensable	No data	No data	No data
Sro1772_g296670	Transcription factor, GTP-binding domain (IPR000795); Translation protein, beta-barrel domain superfamily (IPR009000); Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal (IPR009001); P-loop containing nucleoside triphosphate hydrolase (IPR027417)	Core	0.003544322664298	0.033820870434782	0.104796908498645
Sro1772_g296680	-	Core	0.00235363708159	0.036831254318938	0.063903256218449
Sro1772_g296690	-	Core	0.00759250260078	0.035046251231527	0.216642360708471
Sro1772_g296700	Leucine-rich repeat domain superfamily (IPR032675)	Core	No data	No data	No data
Sro1772_g296710	HAD-like superfamily (IPR036412)	Core	0.002598047713718	0.026144137123746	0.099374008842616
Sro1772_g296720	-	Dispensable	0.014003629277567	0.022382897727273	0.625639693671283
Sro1772_g296730	Zinc finger, CCHC-type (IPR001878); Zinc finger, CCHC-type superfamily (IPR036875)	Core	0.003779860613558	0.034670231104199	0.109023230972921
Sro1773_g296740	-	Dispensable	No data	No data	No data
Sro1774_g296750	-	Core	0.005335329526462	0.036954525	0.144375540653341
Sro1774_g296760	-	Core	0.003724142241379	0.010503990243903	0.354545477947408
Sro1774_g296770	-	Core	0.001558891454965	0.020788902985075	0.074986710750662
Sro1774_g296780	Methyltransferase type 11 (IPR013216); S-adenosyl-L-methionine-dependent methyltransferase (IPR029063)	Core	0.000429942722018	0.045729341447368	0.00940190058308
Sro1774_g296790	-	Core	0.002915274538193	0.026115720285262	0.1116291071565
Sro1774_g296800	-	Dispensable	No data	No data	No data
Sro1774_g296810	Nucleotide cyclase (IPR029787); Adenylyl cyclase class-3/4/guanylyl cyclase (IPR001054)	Core	No data	No data	No data
Sro1775_g296820	-	Core	No data	No data	No data
Sro1775_g296830	-	Core	No data	No data	No data
Sro1775_g296840	-	Core	No data	No data	No data
Sro1775_g296850	Nucleotide cyclase (IPR029787); 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain superfamily (IPR036971); Adenylyl cyclase class-3/4/guanylyl cyclase (IPR001054); 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain (IPR002073); HD/PDEase domain (IPR003607)	Core	0.002058502879079	0.021090303070761	0.097604234143632
Sro1775_g296860	Nucleotide cyclase (IPR029787); Adenylyl cyclase class-3/4/guanylyl cyclase (IPR001054)	Core	0.010137738545455	0.002941176470588	3.44683110545455
Sro1775_g296870	-	Core	0.01160585122449	0.007374060479042	1.57387524247667
Sro1775_g296880	-	Core	0.0042983	0.022113006756757	0.194378812763063
Sro1775_g296890	CRAL-TRIO lipid binding domain superfamily (IPR036865); CRAL-TRIO lipid binding domain (IPR001251)	Core	0.003613607086198	0.01244109540636	0.290457308473847
Sro1776_g296900	-	Dispensable	No data	No data	No data
Sro1777_g296910	Ionotropic glutamate receptor (IPR001320); Solute-binding protein  family 3/N-terminal domain of MltF (IPR001638)	Core	0.004717875432336	0.025039667186068	0.188416059897195
Sro1777_g296920	Ionotropic glutamate receptor (IPR001320)	Core	No data	No data	No data
Sro1777_g296930	Nucleotide cyclase (IPR029787); Serine-threonine/tyrosine-protein kinase, catalytic domain (IPR001245); Leucine-binding protein domain (IPR028081); Adenylyl cyclase class-3/4/guanylyl cyclase (IPR001054); Protein kinase, ATP binding site (IPR017441); Adenylyl cyclase class-4/guanylyl cyclase, conserved site (IPR018297); Serine/threonine-protein kinase, active site (IPR008271); Protein kinase domain (IPR000719); Protein kinase-like domain superfamily (IPR011009); Periplasmic binding protein-like I (IPR028082)	Core	0.00152355708502	0.038958560141844	0.039107119962163
Sro1777_g296940	Ionotropic glutamate receptor (IPR001320)	Core	No data	No data	No data
Sro1777_g296950	Leucine-rich repeat domain superfamily (IPR032675)	Dispensable	No data	No data	No data
Sro1778_g296960	-	Core	No data	No data	No data
Sro1778_g296970	-	Dispensable	No data	No data	No data
Sro1778_g296980	Sirtuin, catalytic core small domain superfamily (IPR026591); Sirtuin family (IPR003000); Sirtuin family, catalytic core domain (IPR026590); DHS-like NAD/FAD-binding domain superfamily (IPR029035)	Core	No data	No data	No data
Sro1778_g296990	GPCR family 3, GABA-B receptor (IPR002455); Receptor, ligand binding region (IPR001828); GPCR family 3, C-terminal (IPR017978); GPCR, family 3 (IPR000337); Periplasmic binding protein-like I (IPR028082)	Core	No data	No data	No data
Sro1778_g297000	-	Core	No data	No data	No data
Sro1779_g297010	-	Dispensable	No data	No data	No data
Sro178_g077950	Glutathione S-transferase, C-terminal (IPR004046); Glutathione S-transferase, C-terminal-like (IPR010987); Glutathione S-transferase, C-terminal domain superfamily (IPR036282)	Core	0.001251896813354	0.014030905263158	0.089224236774001
Sro178_g077960	Plastid-lipid-associated protein (IPR039633); Plastid lipid-associated protein/fibrillin conserved domain (IPR006843)	Core	0.004050750542636	0.034486004761905	0.117460708209098
Sro178_g077970	-	Dispensable	0.005517263157895	0.010852568181818	0.508383183174841
Sro178_g077980	UBX domain (IPR001012); Ubiquitin-like domain superfamily (IPR029071)	Core	0.00015241563786	0.024528758333333	0.006213752681193
Sro178_g077990	-	Core	0.00777173938172	0.020699586486487	0.375453847196134
Sro178_g078000	Dihydrofolate reductase-like domain superfamily (IPR024072); Bacterial bifunctional deaminase-reductase, C-terminal (IPR002734)	Core	0.004327620918367	0.03889933425656	0.111251799062282
Sro178_g078010	tRNA N6-adenosine threonylcarbamoyltransferase Kae1/OSGEP (IPR034680); Gcp-like domain (IPR000905); Kae1/TsaD family (IPR017861); Peptidase M22, conserved site (IPR017860)	Core	0.001423952151239	0.033051303319502	0.043083086239398
Sro178_g078020	Helicase, C-terminal (IPR001650); SNF2-like, N-terminal domain superfamily (IPR038718); SNF2-related, N-terminal domain (IPR000330); Helicase superfamily 1/2, ATP-binding domain (IPR014001); P-loop containing nucleoside triphosphate hydrolase (IPR027417)	Core	0.006045245007177	0.023895041737427	0.252991606945295
